drugbank_id,uniprot_id,interaction
DB08199,P56740,0
DB08846,P49841,1
DB07671,Q9BQB6,0
DB00127,P22748,1
DB00306,P47985,0
DB01956,P54284,0
DB02379,P23340,1
DB01355,P47869,1
DB06288,P35462,1
DB06711,P14416,1
DB02260,P30968,0
DB14086,Q9UJU2,0
DB00472,P61024,1
DB00143,P21266,1
DB01065,P27797,1
DB00714,P18825,1
DB00818,P20906,0
DB14043,P09382,0
DB07503,P09669,0
DB06842,P34969,0
DB02503,P9WGR1,0
DB00201,P30542,1
DB07239,O31440,0
DB01559,P35367,0
DB03298,P12931,1
DB02266,P06239,0
DB04467,P00509,1
DB04147,Q46704,1
DB06941,O43915,0
DB04522,O32723,1
DB06148,P30939,1
DB01699,P53779,0
DB04419,P00439,1
DB00608,P04054,0
DB04151,P68133,1
DB07972,P43166,0
DB01104,P39900,0
DB12695,O75964,1
DB00548,P51857,1
DB02609,P18031,0
DB07842,Q8RLY5,0
DB00756,Q51948,0
DB03801,P22188,1
DB01614,P0A8P1,0
DB09028,Q9KIE5,0
DB01467,P28223,1
DB15447,O14842,1
DB00550,P49895,1
DB06864,P62942,0
DB09086,P0AB91,0
DB00241,P0A921,0
DB00155,O95865,1
DB04104,P00807,0
DB00835,P35367,1
DB05855,P17787,1
DB01094,P21918,0
DB00922,P63316,1
DB02544,P14385,0
DB04279,Q56268,1
DB00127,P23280,1
DB02614,P62593,1
DB01224,P28223,1
DB00143,P50406,0
DB03814,P01375,0
DB04080,P48507,0
DB02496,P0A794,1
DB00338,Q92731,0
DB04599,P28223,1
DB08236,O15145,1
DB06787,P18825,0
DB16825,Q8WW43,1
DB01209,P41145,1
DB02643,P05019,1
DB04147,P0A6K3,0
DB01662,P55210,0
DB06408,P45984,0
DB08594,P43235,1
DB08846,P37231,0
DB01036,P36544,0
DB04367,P36544,0
DB08744,P16083,1
DB00824,P29274,1
DB07859,P0A6I8,0
DB07670,P33260,1
DB08660,P68400,1
DB03801,P14489,1
DB03740,P00749,0
DB01151,P08588,1
DB08685,Q07869,0
DB01231,P00749,0
DB00831,P0DP25,1
DB08231,P9WPF1,1
DB01699,Q9WYE2,0
DB04272,P62942,0
DB07553,Q9H4B7,0
DB08168,Q9BY41,1
DB00182,P35348,1
DB00831,P07097,0
DB04105,P00325,1
DB02158,P0C0X8,0
DB08785,P14416,0
DB00477,P28335,1
DB01127,O75469,1
DB07496,P09147,0
DB01055,P25101,0
DB08451,P0AE18,1
DB13346,P47870,0
DB00633,P08913,1
DB03897,Q02127,0
DB00933,P28223,1
DB00726,P28335,1
DB14719,P14867,1
DB02899,P04054,0
DB03608,P0A0N4,1
DB06941,Q13126,0
DB06504,P30536,1
DB07535,P41146,0
DB00571,P13945,1
DB01151,P11712,0
DB04657,Q03181,0
DB08665,P31749,0
DB12695,P63104,1
DB07805,Q13231,0
DB03128,P08172,1
DB13165,P35372,0
DB00237,P47869,0
DB00277,P29274,1
DB02267,P50613,0
DB03083,P49674,1
DB06153,P08172,1
DB00392,P35462,0
DB00150,P23381,1
DB00708,P07550,0
DB00940,P25021,1
DB04272,P40926,1
DB01619,P35367,1
DB09060,Q9EXV5,1
DB09031,P04054,1
DB07810,P62508,0
DB02270,P51681,0
DB02032,P52700,1
DB05540,P30520,1
DB02379,P37231,0
DB04352,P36946,1
DB00523,P13631,1
DB01247,P21397,1
DB02057,P00390,0
DB12881,P25963,1
DB04464,P00742,0
DB04723,Q02221,0
DB04743,Q92731,0
DB02311,P62942,1
DB08479,P04818,1
DB00945,P24385,1
DB08148,P17612,1
DB01925,P47228,1
DB00387,P08912,1
DB00670,P11229,1
DB08839,P50406,1
DB00123,P05093,0
DB12418,P07451,1
DB02709,P54577,1
DB02018,P20231,1
DB02895,Q9NZ42,0
DB02780,O95299,0
DB13869,Q92731,1
DB08231,P35346,0
DB03553,P25105,0
DB06579,P11473,0
DB08550,P60906,0
DB09185,P21397,1
DB00852,P11511,0
DB01484,P08908,1
DB04216,P11229,0
DB04464,P0A6W9,1
DB06153,P35367,1
DB00777,P30411,0
DB08217,O06796,1
DB03467,Q04828,1
DB06119,Q9CBQ2,0
DB11504,P11229,1
DB00925,P18825,1
DB03357,O75469,0
DB13025,P14416,1
DB08209,Q9I5F3,1
DB00412,Q03181,1
DB08484,P09467,1
DB12243,P10415,1
DB08294,P01857,1
DB06153,Q9UJM8,0
DB00241,Q86XF0,0
DB00909,O75493,1
DB00776,P12931,0
DB03194,P11226,1
DB12537,P30536,1
DB02379,P35372,0
DB08196,P22629,1
DB05501,P61073,1
DB04539,P11511,1
DB06579,P28221,0
DB00477,P14416,1
DB01215,P30536,1
DB16770,Q92731,1
DB13182,O95749,0
DB03127,P07478,1
DB03108,P9WKD7,1
DB01136,Q15822,0
DB00599,P36544,1
DB00851,P52209,1
DB00993,P29275,0
DB02379,P46926,1
DB01576,Q05940,1
DB01299,P08631,0
DB11328,Q9UNN8,1
DB06262,P08913,1
DB08231,P12461,0
DB08809,O43708,1
DB04007,P30418,0
DB04147,P35348,0
DB04306,P00915,0
DB00221,P30518,0
DB03088,P21728,0
DB05271,P08908,1
DB08837,P12724,0
DB00598,P08588,1
DB00835,P28335,0
DB01614,P35348,1
DB07763,O95069,0
DB14672,P9WPB5,0
DB02072,P18031,1
DB01355,P53004,0
DB00502,P14416,1
DB03650,P08173,0
DB01221,Q53547,0
DB03705,P16083,0
DB00819,P00915,1
DB00909,P11797,0
DB04351,P36683,1
DB04530,P0DP24,0
DB08017,P16442,0
DB00502,P21554,0
DB02365,P52700,1
DB00936,P28161,0
DB01444,P14061,0
DB03217,P36544,0
DB07728,P42574,0
DB04493,O00757,1
DB06204,P41145,1
DB03814,P28223,0
DB02408,P0A078,1
DB02096,P9WJJ7,0
DB00143,P14061,0
DB07780,P50225,0
DB06594,P28335,1
DB00928,O14965,0
DB00173,Q5SL87,1
DB00909,P49354,0
DB02377,P30793,1
DB08333,P04278,0
DB00909,Q9Y2D0,1
DB02709,P16083,1
DB04671,P13981,1
DB00753,P23415,1
DB04539,Q9S400,1
DB04464,P03886,1
DB04530,Q96RJ0,0
DB00585,P25021,1
DB03058,Q08638,0
DB07738,Q02169,0
DB00513,P41240,0
DB01006,P11511,1
DB04328,Q9S400,1
DB06477,P21728,0
DB00117,P12081,1
DB00315,P00390,0
DB17299,P08692,0
DB01127,P10613,1
DB07731,Q96KS0,0
DB07950,Q16773,1
DB02402,Q86XF0,1
DB13083,P21452,1
DB01159,P41022,0
DB00920,P14262,0
DB02637,O75390,1
DB05969,P16930,0
DB01102,P07550,1
DB00703,P11229,0
DB02726,Q8IW41,0
DB00500,P10724,0
DB01549,O14757,0
DB11755,P14867,0
DB02642,P62593,1
DB06436,Q00534,0
DB01064,P69905,0
DB00924,P09211,0
DB00202,P08172,1
DB00413,P08913,1
DB00368,P07550,1
DB00148,O25096,0
DB07516,P23526,0
DB05513,P05231,1
DB00521,P07550,1
DB04557,P24941,0
DB01956,P32297,0
DB07730,P35462,0
DB03240,P00156,0
DB00408,P35348,1
DB08072,P45844,0
DB01019,P11229,1
DB07745,P0A2K1,1
DB02379,P07550,0
DB05444,P00509,0
DB00854,P35372,1
DB08533,P24941,1
DB01011,P00183,1
DB08353,P68400,1
DB02379,P50406,0
DB12695,P07108,0
DB01412,P0A749,0
DB01062,P11509,0
DB00241,P14867,1
DB14086,P23280,1
DB02580,Q87MW5,1
DB12027,Q00987,1
DB09205,Q9UNI1,0
DB12191,P14679,0
DB03801,P39377,1
DB04447,P60174,1
DB11428,P08913,1
DB00211,P35348,1
DB00922,Q14654,1
DB01239,P00918,0
DB00174,Q9H2H9,1
DB03670,P18031,1
DB06594,P08912,0
DB12125,P17787,1
DB13495,P19235,0
DB06738,P06493,0
DB03977,P0DP24,1
DB08231,Q72497,1
DB07661,O14649,0
DB08751,P01112,1
DB00432,P04818,1
DB02940,P29395,1
DB03299,P34972,0
DB02821,P04181,1
DB07329,P01859,1
DB14575,Q99571,1
DB16495,P20932,0
DB02627,Q53IN1,0
DB07511,P00469,1
DB00132,Q01693,0
DB12819,P22694,0
DB07383,P08913,0
DB01352,P00374,0
DB00831,P26447,1
DB00408,Q9H3N8,1
DB02637,Q9RUZ0,1
DB07096,O14735,0
DB01645,O95718,1
DB02116,Q9A1X4,0
DB04425,P62714,0
DB00714,P0AF14,0
DB07952,P00929,1
DB00594,P11229,0
DB13191,P12532,1
DB08839,P47898,1
DB00608,Q16570,1
DB00280,P08172,1
DB13025,P68366,0
DB00306,P14867,1
DB09213,P04818,0
DB00745,Q9Y6F1,0
DB06148,P14416,1
DB04557,Q96RI1,1
DB03128,P36544,1
DB00849,P34903,1
DB07684,P17174,0
DB00879,P45983,0
DB13746,Q16602,0
DB01947,P12931,1
DB00182,Q16568,1
DB08576,O32449,1
DB02153,P0A115,1
DB02379,P0A6V8,1
DB14183,P00918,0
DB00708,P41143,1
DB01087,P06009,0
DB12278,P45452,0
DB07990,Q99720,0
DB08369,P23919,0
DB03073,P14416,0
DB00142,Q59560,0
DB07722,Q88016,1
DB01956,P14867,1
DB00767,P35367,1
DB02754,P08173,0
DB09086,Q92731,1
DB07392,P06009,1
DB00755,P00918,0
DB01662,P17538,1
DB01437,P43220,0
DB02497,P08758,1
DB08433,P42574,0
DB00143,Q99735,1
DB01032,P00742,0
DB07631,Q53119,1
DB03516,O00244,0
DB00477,Q9UBQ6,0
DB02052,Q04771,0
DB02131,P06746,0
DB04818,P21397,1
DB16995,Q9UDW1,0
DB02824,P0A827,1
DB00831,P30043,0
DB00501,P25021,1
DB03756,Q9GZZ6,0
DB11831,P0ABP8,0
DB03068,P0ABF6,1
DB00925,Q92731,0
DB00866,P08588,1
DB04586,O75469,0
DB00924,P35367,0
DB00767,P08172,1
DB06594,Q92731,0
DB04338,P28482,1
DB06216,P41595,1
DB00726,P35368,1
DB04035,P00811,1
DB00811,P36952,0
DB09213,Q07869,1
DB00312,P34903,1
DB12278,P11229,1
DB03936,P84098,0
DB00257,P0CG29,0
DB08191,P31723,0
DB02127,P04271,0
DB02434,P16442,0
DB01224,Q9H228,0
DB00935,P18825,1
DB00376,P08172,1
DB06700,Q9UBX1,0
DB03976,P68400,0
DB00189,P47870,1
DB03852,Q13177,0
DB01050,P41143,0
DB00555,P35348,1
DB00630,Q07869,0
DB00463,Q16445,1
DB00418,P28566,0
DB05642,P46098,1
DB01963,P17538,1
DB04400,P56740,1
DB00657,Q15822,1
DB01099,P12461,1
DB11504,P08172,1
DB00491,O43570,0
DB02908,P68826,0
DB12478,P18825,1
DB00143,O14880,1
DB00425,P34903,1
DB07292,P28222,0
DB03801,P05020,1
DB12582,O75469,1
DB04665,Q16790,1
DB06861,P06239,0
DB07954,Q13258,0
DB00726,P35372,0
DB06358,Q5KUI2,0
DB08839,O95264,1
DB09060,P0A9Z7,1
DB12107,Q939N4,1
DB07636,P47985,1
DB05592,P16152,0
DB12184,P08908,1
DB02538,P24941,1
DB09194,P28223,1
DB01435,Q86XF0,0
DB02142,P22256,1
DB09186,P08588,0
DB07577,P11229,0
DB09013,Q52546,0
DB06148,P50406,1
DB07972,P9WPN5,1
DB00934,P34969,1
DB05885,P23415,1
DB07920,P39900,1
DB08805,P25021,1
DB02379,Q8WW43,0
DB04637,P07550,0
DB00819,Q9ULX7,1
DB13581,P11229,1
DB15581,Q16678,1
DB00514,Q9UBX1,0
DB03590,P22188,1
DB00280,Q02127,0
DB00577,P95780,0
DB03180,Q05603,1
DB01202,P32297,0
DB08782,Q16790,1
DB01608,P08913,1
DB01352,P36544,1
DB00333,P46098,1
DB02503,P00811,1
DB00953,P08908,1
DB02415,P08908,0
DB09185,P28335,1
DB04586,P0A884,1
DB02256,P0A884,1
DB01235,P21917,1
DB15971,Q9Y2T6,0
DB03945,P01834,0
DB00154,P35348,0
DB00173,P98170,0
DB16192,P29274,1
DB03516,O67648,0
DB12868,P42443,0
DB01091,P68133,0
DB08264,P13945,0
DB08052,P07948,0
DB01650,P04083,0
DB09242,P18825,1
DB03697,P50406,0
DB01399,P22748,0
DB00617,Q16539,0
DB08081,P55407,1
DB04543,Q92731,0
DB02256,P15085,0
DB08814,Q04771,0
DB01142,Q9UGM1,0
DB01403,P18089,1
DB01189,P68133,0
DB02726,P50921,1
DB12715,P61073,1
DB04844,P49354,0
DB02515,P08200,0
DB08249,Q92952,0
DB06148,Q16222,0
DB06216,P28222,1
DB07918,P15086,0
DB00346,P35368,1
DB07543,P07550,1
DB11455,P11509,0
DB01194,P00918,1
DB00173,P18825,0
DB02039,Q99436,0
DB06944,P15121,0
DB06477,P11229,0
DB01175,P28223,1
DB07951,P00929,1
DB08868,Q5PXQ6,0
DB04879,Q05603,0
DB12695,P10415,0
DB03056,P04271,0
DB00926,Q46822,0
DB00128,P08173,0
DB07655,Q98GN8,0
DB12072,O14965,1
DB02665,P07477,1
DB02552,P25101,0
DB02383,Q99623,0
DB01694,Q5G940,0
DB04267,P35367,0
DB01646,Q9HZZ3,0
DB08627,P0A953,1
DB03704,P11766,1
DB16854,P34972,1
DB07782,Q9ULX7,0
DB01156,O75311,0
DB03142,Q9ZB17,1
DB07776,P11511,1
DB16101,P27361,0
DB01577,Q9H3S4,0
DB03937,P08913,0
DB00349,P18031,0
DB08235,P35367,0
DB04714,O14757,0
DB00312,O75469,1
DB03814,Q9X9L0,1
DB08631,P54687,0
DB04434,P36897,1
DB02379,P35557,1
DB08611,P25774,1
DB08839,P0A7E1,0
DB13757,P08588,0
DB12418,O43570,1
DB01119,Q14654,1
DB00441,O75438,0
DB04233,Q9RBW8,1
DB03088,Q9HBH1,0
DB09028,P26789,0
DB00842,P62594,0
DB04464,P13073,1
DB12695,Q9H4B7,1
DB00306,P12461,0
DB01702,P00436,1
DB04799,Q16539,0
DB03459,P0A789,1
DB03876,P00749,1
DB07431,P49137,1
DB06258,Q00613,1
DB00899,P0A6I0,0
DB01915,P02689,1
DB03982,P18031,1
DB01151,Q9Y266,0
DB00575,P08913,1
DB03248,P14867,0
DB07798,P11086,1
DB08544,P00742,0
DB00818,P28472,1
DB00583,P08908,0
DB01509,P17297,0
DB07392,P50750,0
DB04347,Q6GII7,1
DB01142,P61925,0
DB04817,P61927,0
DB01899,P16233,0
DB03033,P14900,0
DB02437,P08192,1
DB06902,P62508,1
DB07150,P21453,0
DB00708,P29274,0
DB02263,P00509,0
DB06182,Q8RQE7,0
DB08690,P13945,0
DB07149,O00142,0
DB00298,P04278,0
DB12681,P53779,0
DB00241,Q9GZT9,0
DB01205,P30536,1
DB00184,P08254,0
DB01205,P31644,1
DB02236,P0A953,0
DB00599,P14867,1
DB00768,Q79MP6,0
DB01796,P9WJJ7,1
DB01352,P18031,0
DB07954,P12461,0
DB07860,P17612,1
DB01692,P04183,1
DB00182,P24941,0
DB00114,P80404,1
DB03976,P07477,1
DB03297,Q8GB52,1
DB09013,P07550,1
DB14174,P51648,1
DB05492,P35367,1
DB02893,P50579,1
DB15447,P15104,0
DB07050,P00918,1
DB14973,Q9BPZ7,0
DB04545,P00918,0
DB00498,O33199,0
DB02457,P07098,1
DB07009,Q02750,0
DB01001,P07550,1
DB00487,P37231,0
DB00173,P06820,0
DB05786,P00918,0
DB00408,P21917,1
DB16159,P34969,0
DB00425,Q99928,1
DB02746,P9WJJ7,1
DB03217,P12931,1
DB08845,P00509,1
DB03801,Q70AC7,1
DB02078,P30405,1
DB03801,P0A433,1
DB03801,P08913,0
DB02734,Q9KWT6,1
DB08690,Q13639,0
DB12319,P04818,0
DB08550,P08913,1
DB07614,O60760,1
DB12145,P36544,1
DB07748,P00929,1
DB07860,P22629,0
DB12244,P17787,1
DB06930,P56817,1
DB08846,P23280,1
DB12255,Q51990,0
DB00818,P47870,1
DB08846,P35218,1
DB00363,O31168,0
DB08782,O43570,1
DB08066,O14965,1
DB00852,O67987,0
DB12819,P0A872,0
DB02987,Q05603,0
DB04512,Q8WX39,1
DB01694,P23677,0
DB01175,P11229,1
DB00298,P14416,1
DB00306,Q8TDV5,0
DB01352,P31644,1
DB00544,P12461,1
DB07150,Q92731,1
DB07552,P06010,1
DB01355,P34903,1
DB04716,Q04828,0
DB00321,Q9H3N8,1
DB03663,P24941,1
DB00599,P35462,0
DB00369,P05364,0
DB04147,P08306,1
DB00841,P31644,0
DB04147,Q8IKM5,0
DB09014,P28335,1
DB01194,P00915,1
DB15021,P37231,1
DB07636,P08574,1
DB08312,P24941,1
DB00490,P35348,1
DB00936,P23280,1
DB12695,P02689,0
DB01224,P21917,1
DB02007,P21728,0
DB03855,P14902,0
DB01958,Q86XF0,1
DB03800,P04818,1
DB17074,O95136,1
DB12752,P07550,1
DB08891,P43235,0
DB03183,P14854,0
DB12900,P18405,0
DB00643,P68371,1
DB00897,P30536,1
DB02552,Q9PM68,1
DB02032,Q8TDS4,0
DB01059,P41595,0
DB02138,Q9HYN5,0
DB04356,P00492,1
DB02726,P14618,1
DB04216,Q9HU22,0
DB02637,Q9HBH1,0
DB13191,P32297,0
DB04180,P00918,1
DB02580,Q8ZIV7,1
DB07139,P09210,0
DB08604,P9WGR1,1
DB00190,P14867,0
DB12695,P0A7D4,0
DB00477,P37059,0
DB01205,P23919,0
DB03088,P14416,0
DB00313,P36544,0
DB00904,O43570,0
DB00767,Q86T13,0
DB08550,P18825,1
DB08081,P33905,1
DB08162,P17612,1
DB06965,P22088,1
DB08231,P35219,0
DB00500,P51681,0
DB06731,P35367,0
DB00800,P23560,0
DB00135,Q9Y2Z4,1
DB03389,P26514,1
DB08066,P0AEB2,0
DB07284,P56817,1
DB04714,P60472,1
DB00935,P04181,0
DB07997,P17612,1
DB04462,P60327,0
DB08313,Q47Q21,0
DB02266,P00509,0
DB08846,P32890,0
DB04037,P32297,0
DB02630,P39304,1
DB01224,P17612,0
DB03792,P07998,1
DB00909,P08913,0
DB03879,P11226,1
DB08687,Q6ZZJ1,0
DB00408,O75469,0
DB00418,P36544,1
DB15130,P35225,1
DB03467,P04278,1
DB04157,P11797,1
DB12278,P28221,0
DB02138,P07986,0
DB12299,Q9Y5N1,1
DB01182,P08588,1
DB14086,Q9ULX7,1
DB12695,P26789,0
DB09194,P35348,1
DB08334,P14174,1
DB01715,P68133,0
DB04592,P22869,1
DB00129,P07998,0
DB01782,P45984,1
DB07208,O96017,0
DB08689,P06010,1
DB03796,P19909,0
DB00477,Q15822,0
DB09338,P53985,1
DB07339,P16083,1
DB08880,P11413,0
DB16028,P68871,0
DB01161,Q65CX5,0
DB03980,Q16539,1
DB00670,P11444,0
DB08053,P12931,1
DB01085,P14416,0
DB01050,P31151,1
DB01069,P08173,1
DB00383,Q9EXV5,0
DB13262,P08173,1
DB02216,P16455,1
DB08215,P07550,0
DB01465,P28221,1
DB00939,Q15842,0
DB00391,P00918,1
DB00117,P35372,0
DB02345,O14649,0
DB07767,D2YW37,1
DB01239,P35462,1
DB00555,P01859,0
DB00998,P28222,1
DB09068,Q9HC97,0
DB08776,O14757,1
DB11235,Q15661,0
DB09069,P00918,0
DB08453,P83791,1
DB08345,P68400,1
DB03814,P11597,0
DB05389,Q27738,0
DB00422,P08908,1
DB07919,P53582,0
DB02235,P28161,0
DB04515,Q46079,1
DB00311,P22748,1
DB03910,P00183,0
DB00458,Q15758,0
DB06153,P08913,1
DB01131,Q9HBH1,1
DB00925,P20248,0
DB00477,P35367,1
DB00387,P35372,0
DB03448,Q9Y6M9,0
DB00580,Q16678,0
DB04447,Q9UQM7,1
DB09225,P21728,1
DB00502,P50406,1
DB08129,P11086,1
DB00909,P22748,1
DB00368,P54219,1
DB01151,P28223,1
DB12695,P16083,0
DB00806,P30542,1
DB00201,P48181,0
DB03142,P02924,1
DB07780,P01857,0
DB08069,Q13838,0
DB02795,P04054,1
DB02680,P49424,1
DB04147,Q3J170,1
DB00148,Q14541,0
DB00940,P07477,0
DB00979,P21918,0
DB02482,P50613,1
DB05219,P11229,0
DB02138,P0A433,1
DB00514,P0A6G7,0
DB01239,Q16873,0
DB04543,P24941,0
DB03083,P78368,1
DB08161,Q7BJM5,1
DB04464,P07998,1
DB00679,P21728,1
DB02379,P07477,0
DB08199,P52700,1
DB01912,Q10588,0
DB00120,Q13304,0
DB00848,P05186,1
DB00502,Q9Y271,0
DB19094,Q9XBQ3,0
DB00774,P22748,1
DB01127,P08913,0
DB02482,P01138,0
DB03462,P07650,1
DB04473,Q10588,0
DB07734,P68871,0
DB00484,P18825,1
DB12072,Q15759,0
DB13262,P08172,1
DB01090,P38516,0
DB04356,P20035,1
DB00321,P41143,1
DB01136,O95298,1
DB08319,P54997,1
DB09064,Q07869,1
DB00208,P25105,1
DB00120,O95363,1
DB04715,P11309,1
DB09014,P41146,0
DB00182,P08588,1
DB00579,P30926,0
DB02984,Q16539,1
DB07906,P11086,1
DB13182,P11474,1
DB00530,P18825,0
DB03127,P06870,1
DB01175,Q8WW43,0
DB04079,P36544,0
DB15971,P50406,1
DB04799,P22695,1
DB00186,P20248,0
DB08877,Q03181,0
DB01228,P08172,0
DB06819,Q13547,1
DB01221,P46098,1
DB00132,P31644,0
DB02379,P27361,0
DB13009,P0DPH7,0
DB03782,P00749,1
DB02617,P42330,0
DB01214,P07550,1
DB08790,P11086,0
DB08514,P28720,1
DB04641,Q27743,1
DB02277,P28335,0
DB09245,P62623,0
DB01646,Q44244,1
DB04233,P15538,0
DB04082,P02929,0
DB07914,P11229,0
DB07798,P61925,0
DB00800,P35348,1
DB01015,Q8I3Z5,0
DB01694,P35372,0
DB00151,P48068,0
DB01819,Q9WYH8,1
DB02297,P24941,1
DB08517,P0DMS8,1
DB12278,P04054,0
DB05492,Q15822,0
DB07780,O75716,0
DB01021,P00915,1
DB00333,P35372,1
DB07849,P09211,1
DB01303,P00918,0
DB00710,P30518,0
DB08231,P14751,0
DB13146,P06493,0
DB00726,P46098,1
DB09196,P28223,1
DB01429,P0DP24,1
DB01064,P0ACC7,0
DB02923,P07550,0
DB07210,Q96C86,0
DB01295,P07550,1
DB01298,P0AC13,1
DB14033,Q53901,0
DB04417,Q9NRX3,0
DB11323,P34896,0
DB01062,P11229,1
DB01882,P0A078,1
DB00458,Q9HBH1,0
DB08653,P84888,1
DB00193,P41145,1
DB01325,P00915,1
DB07795,P47229,0
DB00534,Q9R381,0
DB08047,P00480,0
DB01619,C1KC03,0
DB00132,O60427,1
DB00755,P10276,1
DB02007,P54716,1
DB04560,Q59334,1
DB00683,P14867,1
DB04214,P14867,0
DB07918,P0AC47,1
DB03608,Q57265,0
DB02924,Q8WX39,1
DB01576,P05042,0
DB07771,P49356,1
DB03468,P08913,1
DB02726,O35000,1
DB00333,P20248,0
DB00228,P08913,0
DB00749,P45066,0
DB00143,P14416,0
DB00413,P00813,0
DB06764,P18825,1
DB13720,P11229,1
DB06477,P21917,1
DB12816,Q99685,0
DB03017,P35367,0
DB00627,P40261,1
DB08632,P69905,1
DB00334,P46098,1
DB02044,P00387,0
DB08236,O15144,1
DB08171,P9WNG3,1
DB02039,P0A6R0,1
DB07355,P9WGR1,0
DB12110,P28566,1
DB01403,P35367,1
DB06216,P18825,1
DB02552,Q05603,0
DB04147,P05089,0
DB04799,P08574,1
DB01205,Q99928,1
DB00634,P00929,0
DB01077,P12235,1
DB08281,P07451,0
DB07922,P39900,1
DB00710,P14324,1
DB07821,Q9UDW1,0
DB09286,P21917,1
DB03814,P60355,1
DB03120,P01857,0
DB11148,P48048,1
DB01454,P28335,1
DB00395,P10276,0
DB01429,O75530,0
DB03600,P54709,0
DB00543,P28335,1
DB08453,P83798,1
DB08634,P49770,0
DB01822,P08588,0
DB00306,P36544,1
DB01142,P11229,1
DB00755,P19793,1
DB00540,P28223,1
DB06716,P47870,1
DB12007,P29466,0
DB04648,P05089,1
DB01242,P41595,1
DB00142,P23919,0
DB02379,P19961,1
DB04533,Q05603,1
DB07888,P63252,0
DB07780,Q8TDS4,0
DB00408,P47898,1
DB01962,P08631,1
DB02235,P12461,1
DB01896,P00811,1
DB02379,O82839,1
DB04062,P02924,1
DB15581,P15259,0
DB07516,P39023,0
DB07729,Q9L5C8,1
DB03859,P07360,0
DB06148,P18825,1
DB08693,Q9H244,0
DB07382,P97253,0
DB11937,P07451,0
DB08523,Q8DP79,1
DB00127,P08588,1
DB04660,Q9H239,0
DB17074,P00749,0
DB02078,P35372,0
DB02586,P00282,1
DB00174,Q96I59,1
DB00841,P35348,1
DB00633,P00374,0
DB02841,P04547,0
DB02238,Q75WK2,1
DB08687,P12070,0
DB03790,P42321,1
DB13171,Q8TDV5,1
DB01760,P11474,0
DB00154,P07550,0
DB00514,Q9BQE3,0
DB08533,P14867,0
DB02591,Q05603,1
DB01657,P00374,0
DB02116,P0A733,0
DB02153,P35372,0
DB01412,P29274,1
DB00962,P14867,1
DB02752,P13702,0
DB00721,P48443,0
DB08267,P28720,1
DB03342,P06820,0
DB08453,P83794,1
DB03127,P07477,1
DB01142,P08912,1
DB08778,O14757,1
DB02267,P59846,1
DB14754,P24941,0
DB08241,P24941,1
DB01158,P08588,1
DB02263,P00362,1
DB02701,P00338,1
DB00316,P21554,0
DB03163,Q56839,1
DB00333,P32297,1
DB03560,Q05603,0
DB01779,Q07412,1
DB06946,Q8GMG0,1
DB00668,P08913,1
DB17999,P02766,1
DB08471,P50597,0
DB07996,P17612,1
DB03975,P69488,1
DB04522,P12931,0
DB06950,P07477,0
DB01375,P00780,0
DB00852,Q8TDU6,0
DB07776,P00742,0
DB04889,P37231,0
DB09068,P19793,0
DB03801,O25323,1
DB08023,Q92731,0
DB08168,P28223,0
DB15643,P50579,0
DB00192,P51582,0
DB12450,P0DP24,0
DB01354,P25101,0
DB07955,Q9UNI1,1
DB00841,P07550,1
DB00143,Q04760,1
DB06929,P12996,0
DB01036,P30926,0
DB02532,Q01782,1
DB04469,P36405,0
DB01181,Q9Y271,0
DB01174,O43570,0
DB02221,P00918,1
DB03156,Q07869,0
DB00420,P11229,1
DB01549,Q9Y697,0
DB05289,Q14500,0
DB02641,Q9ZAG3,1
DB04393,P43886,0
DB00805,Q15274,0
DB01956,C0H4X5,0
DB07585,P49841,1
DB12818,P08908,0
DB07919,P25101,0
DB00852,P0AE18,0
DB11684,P04637,1
DB00467,P51151,0
DB08249,P51164,0
DB01351,P31644,1
DB00413,P0A7D4,0
DB09194,P11229,1
DB00170,P05121,0
DB00988,P0A3Y5,0
DB01353,P36544,1
DB02398,P49189,0
DB03740,Q9HYN5,1
DB03661,P04531,1
DB01582,P0AC13,1
DB00184,P35348,0
DB00964,P18089,1
DB00709,O14649,0
DB02974,P46098,0
DB07551,P56740,0
DB03796,P00915,0
DB03814,P08588,0
DB04216,P47869,0
DB01577,P22629,0
DB02256,P31350,0
DB12107,P49137,0
DB01275,O60760,0
DB00321,P28335,1
DB08052,P08631,1
DB04464,P14854,1
DB11755,P35348,0
DB04462,P45983,1
DB00904,P28223,0
DB04147,P69681,1
DB04619,P42685,0
DB00408,P28566,1
DB00777,P24462,0
DB12818,P68871,0
DB12057,P18825,1
DB00404,P14867,1
DB00988,P21917,1
DB03650,P47869,0
DB07802,P28720,0
DB04493,Q16877,1
DB01364,P14868,0
DB01973,P29600,1
DB05289,P49810,1
DB05252,P9WPF1,0
DB04345,P30043,1
DB07498,P11797,0
DB05022,Q8N142,0
DB09225,P08908,0
DB19202,P30556,0
DB00148,P17540,1
DB03661,Q9K2N0,1
DB08950,Q99720,0
DB08231,P37268,0
DB00918,P12104,0
DB05792,Q5T1J1,1
DB13777,P13945,1
DB01221,P35372,1
DB04271,Q13547,0
DB03814,P09417,1
DB02093,P07998,0
DB04233,P26281,0
DB07835,Q16539,1
DB13262,P30043,0
DB03709,P9WIQ1,1
DB08233,P20248,1
DB00173,Q13126,1
DB13581,P08173,1
DB03017,P9WNG3,1
DB00543,P21728,1
